form_month,ic,rank_ic,roll12_ic,roll12_rankic,roll24_rankic,cum_rankic,ls_net,ls_trail12
2016-07,-0.08214167668546765,-0.011684129099012716,,,,-0.011684129099012716,-0.016641523738793566,
2016-08,-0.00640514162025307,0.06588592643753498,,,,0.05420179733852226,-0.005225936196893446,
2016-09,-0.06037060504896001,-0.027668217880929498,,,,0.026533579457592764,-0.017111842710744608,
2016-10,0.03269962173115816,0.060175628670810284,,,,0.08670920812840305,0.0001298267608332796,
2016-11,-0.07772655772769414,-0.08570186510264659,,,,0.0010073430257564603,-0.009946573486590685,
2016-12,-0.06552908047813512,-0.049673374113736866,,,,-0.048666031087980406,-0.015349911481157295,
2017-01,-0.042346899733737,-0.06500730671773937,,,,-0.11367333780571978,-0.00949072472804165,
2017-02,0.09998042189992186,0.11316411394560895,,,,-0.0005092238601108329,0.01993222880529315,
2017-03,-0.02002075448046639,-0.03631670761470109,,,,-0.036825931474811925,-0.015543222742561634,
2017-04,0.0002827777834848654,0.042987121047681064,,,,0.0061611895728691385,0.009453334358487483,
2017-05,-0.11490270111845055,-0.11785880074069131,,,,-0.11169761116782218,-0.023683799279017377,
2017-06,0.05088420484487094,0.05843986130894925,-0.023799699219477343,-0.004438145821572742,,-0.053257749858872924,0.017933277206490968,-0.06468063437268012
2017-07,0.012663414434314822,-0.0016334130937284386,-0.01589927495949547,-0.0036005861544657195,,-0.054891162952601366,-0.0035310656992647137,-0.05221064952723664
2017-08,0.07126485773897667,0.07971326481202755,-0.00942677501289299,-0.002448307956591339,,0.024822101859426182,0.005830035760186405,-0.041676868177947246
2017-09,0.0006114925123487369,-0.039111012241846765,-0.004344933549450596,-0.0034018741533344446,,-0.014288910382420583,-0.024454331257650844,-0.04883584813660813
2017-10,0.013455397525170523,0.030989402151244613,-0.005948618899949565,-0.005834059696631584,,0.01670049176882403,0.0021633145550595586,-0.04690191851930636
2017-11,-0.11620136486618665,-0.1150736264979943,-0.009154852828157275,-0.008281706479577227,,-0.09837313472917027,-0.027826787588150582,-0.06411472471773016
2017-12,0.05871510054586245,0.10615117051691894,0.001198828923842523,0.004703672239644091,,0.0077780357877486744,-0.0006613679787692422,-0.05015363159488617
2018-01,-0.0683527807514221,-0.05462364516819822,-0.0009683278276312347,0.005568977368772521,,-0.04684560938044954,-0.029388258202614266,-0.06923432107742833
2018-02,0.011659803856697383,0.01858014451725388,-0.008328379331233274,-0.0023130200835904027,,-0.028265464863195665,0.002135940226682293,-0.0854747870156165
2018-03,-0.04653483734432581,-0.029685376123064683,-0.010537886236554892,-0.0017604091259540353,,-0.05795084098626035,-0.020701485703403223,-0.09026662921922768
2018-04,-0.003961022279459895,-0.03476757431832571,-0.01089153624180029,-0.008239967073121265,,-0.09271841530458605,-0.011832341422322352,-0.10944957598687488
2018-05,-0.06328433379793426,-0.06260174112951399,-0.006590005631757267,-0.0036352121055231563,,-0.15532015643410002,-0.018616785099897344,-0.10482768031172007
2018-06,-0.12374711251061205,-0.12583402073973046,-0.02114261541138085,-0.01899136894291313,-0.011714757382242938,-0.2811541771738305,-0.04237402902514607,-0.15786203179856606
2018-07,0.044648535897042145,0.034310164021885595,-0.018477188622820235,-0.015996070849945296,-0.009798328502205507,-0.24684401315194493,-0.018230673006275448,-0.1702849955305683
2018-08,0.03822888204863186,0.04228141892732759,-0.02123018659701564,-0.019115391340336962,-0.010781849648464148,-0.20456259422461734,0.001244553876229227,-0.17406758601462224
